car_name,model_year,km,transmission,fuel,color,no_doors,engine_capacity,drive_type,no_cylinders,Accident_history,price
Used Hyundai Accent 2017,2017,"81,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"17,000"
Used Hyundai Accent 2017,2017,"161,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"15,000"
Used Toyota Corolla 2013,2013,"140,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"10,000"
Used Ford Taurus 2010,2010,"168,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"14,000"
Used Lexus GS 2015,2015,"400,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"30,000"
Used Kia Rio 2015,2015,"80,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Corolla 2017,2017,"200,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"23,000"
Used Hyundai Elantra 2015,2015,"230,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"30,000"
Used Toyota Corolla 2017,2017,"171,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"30,000"
Used Hyundai Accent 2018,2018,"56,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"35,000"
Used Hyundai Sonata 2017,2017,"330,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"30,000"
Used Hyundai Elantra 2020,2020,"46,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Toyota Corolla 2014,2014,"195,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"15,000"
Used Hyundai Sonata 2012,2012,"330,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"17,000"
Used Honda Civic  2.0 EXi 2016,2016,"152,000KM",Automatic,Petrol,Other,4,2000,"
            Front Wheel Drive
          ",4,Perfect inside out,"53,000"
Used Hyundai Elantra 2019,2019,"76,000KM",N/A,N/A,Gray,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"30,000"
Used Toyota Corolla 2013,2013,"61,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"14,000"
Used Hyundai Tucson 2019,2019,"98,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"30,000"
Used Toyota Yaris 2010,2010,"300,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"9,000"
Used Hyundai Azera 2014,2014,"85,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"30,000"
Used Toyota Camry 2012,2012,"185,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"12,000"
Used Toyota Corolla 2006,2006,"140,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"10,000"
Used Toyota Camry 2003,2003,"260,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"6,000"
Used Mercedes-Benz CLC 200 2016,2016,"140,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Nissan Altima  2.5 S 2013,2013,"105,000KM",CVT,Petrol,Beige,4,2500,"
            Front Wheel Drive
          ",4,Minor wear and tear,"32,000"
Used BMW 3 Series Sedan  320i 2009,2009,"115,000KM",Automatic,Petrol,White,4,2000,"
            Rear Wheel Drive
          ",4,Perfect inside out,"35,000"
Used Hyundai Genesis Coupe 3.8L 2011,2011,"130,000KM",Manual,Petrol,Green,2,3800,"
            Rear Wheel Drive
          ",6,Minor wear and tear,"30,000"
Used Toyota Corolla 2015,2015,160KM,N/A,Petrol,White,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"25,000"
Used Hyundai Elantra 2015,2015,96KM,Automatic,Petrol,White,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"18,000"
Used Toyota Corolla 2015,2015,"248,000KM",Automatic,Petrol,Blue,4,N/A,"
            Front Wheel Drive
          ",Not Sure,Perfect inside out,"18,000"
Used Toyota Corolla 2013,2013,"254,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"9,000"
Used Hyundai Tucson 2010,2010,"100,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"13,000"
Used Toyota Camry 2005,2005,"250,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"8,000"
Used Hyundai Sonata 2019,2019,"122,000KM",N/A,N/A,Brown,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"46,000"
Used Hyundai Tucson 2017,2017,"97,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"27,000"
Used Toyota Corolla 2010,2010,"250,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"15,000"
Used Hyundai Accent 2018,2018,"90,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"27,000"
Used Toyota Corolla 2015,2015,"265,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"18,000"
Used Toyota Corolla 2003,2003,"339,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"6,500"
Used Toyota Hilux 2021,2021,"21,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"90,000"
Used Toyota Camry 2010,2010,"217,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"14,000"
Used Hyundai Elantra 2017,2017,"108,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"18,000"
Used Hyundai Tucson 2020,2020,"61,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"48,000"
Used Toyota Corolla 2018,2018,"57,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"10,000"
Used Hyundai Santa Fe 2017,2017,"120,000KM",N/A,N/A,Gray,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Toyota Camry 2016,2016,"120,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Hyundai Sonata 2018,2018,"83,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"33,000"
Used Toyota Camry 2016,2016,"120,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Hyundai Elantra 2016,2016,"106,000KM",N/A,N/A,Brown,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Camry 2006,2006,"300,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"6,000"
Used Hyundai Tucson 2013,2013,"180,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Hyundai Santa Fe 2011,2011,"129,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"33,000"
Used Toyota Corolla 2014,2014,"170,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"18,000"
Used Toyota Corolla 2010,2010,"160,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"12,500"
Used Toyota Camry 2007,2007,"375,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"12,000"
Used Hyundai Elantra 2015,2015,"205,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"17,000"
Used Kia Sportage 2017,2017,"82,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"35,000"
Used Toyota Corolla 2013,2013,"90,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"10,000"
Used Toyota Camry 2007,2007,"234,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"10,000"
Used Toyota Corolla 2009,2009,"300,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"13,000"
Used Toyota Yaris 2007,2007,"200,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"7,000"
Used Toyota Camry 2009,2009,"398,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"10,000"
Used Hyundai Sonata 2018,2018,"130,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Toyota Camry 2004,2004,"248,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"5,000"
Used Toyota Corolla 2012,2012,"189,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"10,000"
Used Toyota Camry 2007,2007,"241,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"7,000"
Used Toyota Corolla 2010,2010,"300,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"10,000"
Used Toyota Camry 2003,2003,"260,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"6,000"
Used Toyota Corolla 2009,2009,"320,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"10,000"
Used Toyota Corolla 2012,2012,"140,000KM",N/A,N/A,Gray,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"12,000"
Used Toyota Corolla 2013,2013,"188,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"14,000"
Used Toyota Corolla 2015,2015,"184,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"18,000"
Used Toyota Corolla 2014,2014,"120,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"15,000"
Used Toyota Camry 2017,2017,"93,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,000"
Used Toyota Camry 2006,2006,"188,000KM",N/A,N/A,Gray,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"9,000"
Used Hyundai Accent 2019,2019,"54,000KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"10,000"
Used Kia Rio 2015,2015,"100,000KM",Automatic,Petrol,White,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"24,000"
Used Ford Explorer 2006,2006,"243,000KM",Automatic,Petrol,Gold,4,N/A,"
            All Wheel Drive
          ",6,Minor wear and tear,"25,000"
Used Hyundai Accent 2016,2016,"264,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"27,000"
Used Audi A4 2010,2010,"199,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"33,800"
Used GMC Yukon 2010,2010,"286,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"41,000"
Used Dodge Charger 2018,2018,"64,000KM",Automatic,N/A,Green,N/A,N/A,"
            Drive
          ",6,N/A,"105,000"
Used Toyota Corolla 2016,2016,"139,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"38,000"
Used Mitsubishi Pajero 2015,2015,"95,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",6,N/A,"61,000"
Used Nissan Altima 2017,2017,"93,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"55,000"
Used Toyota Sequoia 2015,2015,"401,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",8,N/A,"69,500"
Used Lexus ES 350 2017,2017,"232,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",6,N/A,"120,000"
Used Chevrolet Tahoe 2016,2016,"72,000KM",Automatic,N/A,Other,N/A,N/A,"
            Drive
          ",8,N/A,"122,000"
Used Land Rover Range Rover Sport 2013,2013,"235,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"77,000"
Used Hyundai Sonata 2019,2019,"238,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"62,000"
Used Audi A6 2016,2016,"115,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"80,000"
Used GMC Terrain 2018,2018,"153,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",4,N/A,"74,000"
Used Audi A6 2016,2016,"123,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"73,000"
Used Ford Bronco 2021,2021,250KM,Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",6,N/A,"295,000"
Used Cadillac XT5 Crossover 2018,2018,"96,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"130,000"
Used Lexus NX 2015,2015,"129,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",4,N/A,"100,500"
Used Toyota Camry 2016,2016,"301,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"51,000"
Used Toyota Hilux 2016,2016,"211,000KM",Manual,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"49,000"
Used Ford Taurus 2014,2014,"265,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",6,N/A,"40,000"
Used Nissan Pickup 2016,2016,"185,000KM",Manual,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"39,000"
Used BMW X5 2019,2019,"70,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",6,N/A,"330,000"
Used BMW 7 Series 2016,2016,"150,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"153,000"
Used Lexus ES 350 2016,2016,"99,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"100,000"
Used Kia Rio 2013,2013,"119,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",4,N/A,"24,500"
Used Nissan Maxima 2016,2016,"84,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"70,000"
Used Changan CS95 2019,2019,"61,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"66,400"
Used Audi Q7 2016,2016,"142,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",6,N/A,"132,000"
Used Hyundai Sonata 2018,2018,"300,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"40,000"
Used Kia Optima 2015,2015,"289,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"36,000"
Used Nissan Sentra 2014,2014,"200,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"26,000"
Used Volkswagen Jetta 2014,2014,"106,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"21,800"
Used Nissan Altima 2017,2017,"112,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"60,000"
Used MG RX5 2022,2022,"9,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"100,000"
Used BMW 7 Series 2018,2018,"45,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"198,000"
Used Chrysler 300C 2012,2012,"333,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"45,000"
Used Kia Sportage 2016,2016,"158,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"40,000"
Used Ford Flex 2015,2015,"128,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",6,N/A,"50,000"
Used GMC Yukon 2016,2016,"91,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"165,000"
Used Ford Taurus 2014,2014,"221,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",6,N/A,"45,000"
Used Hyundai Sonata 2017,2017,"151,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"51,000"
Used Honda HR-V 2021,2021,"41,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",4,N/A,"80,000"
Used Land Rover Range Rover Sport 2011,2011,"161,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"55,000"
Used Hyundai Elantra 2016,2016,"175,000KM",Automatic,N/A,Other,N/A,N/A,"
            Drive
          ",4,N/A,"37,000"
Used Toyota Yaris 2019,2019,"123,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"42,000"
Used Volkswagen Tiguan 2013,2013,"208,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"28,800"
Used Toyota Land Cruiser 2022,2022,"20,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"357,000"
Used Hyundai Elantra  1.6L GL 2019,2019,"76,000KM",Automatic,Petrol,Gray,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"28,000"
Used Hyundai Tucson 2013,2013,"21,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,000"
Used Toyota Fortuner 2014,2014,"160,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"24,000"
Used Toyota Fortuner 2013,2013,"72,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"24,000"
Used Toyota Corolla 2012,2012,"110,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"18,000"
Used Toyota Fortuner 2012,2012,"218,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,000"
Used Toyota Fortuner 2013,2013,"280,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Toyota Camry 2008,2008,"135,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"12,000"
Used Toyota Fortuner 2010,2010,"270,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Toyota Land Cruiser Prado 2011,2011,"111,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"32,000"
Used Toyota Camry 2010,2010,"68,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"18,000"
Used Hyundai Elantra 2016,2016,"84,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"13,000"
Used Hyundai Tucson 2013,2013,"180,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Toyota Corolla 2017,2017,"200,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"14,000"
Used Hyundai Elantra 2016,2016,"240,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"10,000"
Used Toyota Corolla 2014,2014,"95,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"12,000"
Used GMC Yukon 2009,2009,"240,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Hyundai Elantra 2019,2019,"76,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"24,000"
Used Toyota Corolla 2010,2010,"148,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Hyundai Elantra 2005,2005,"300,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"10,000"
Used Hyundai Elantra 2016,2016,"84,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"13,000"
Used Toyota Yaris 2019,2019,"189,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"30,000"
Used Toyota Camry 2010,2010,"159,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"11,000"
Used Hyundai Accent 2013,2013,"193,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"12,000"
Used Toyota Corolla 2014,2014,"200,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"18,000"
Used Hyundai Accent 2014,2014,"220,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"15,000"
Used Hyundai Elantra 2019,2019,"60,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"33,000"
Used Hyundai Accent 2012,2012,"300,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"8,000"
Used Toyota Yaris 2013,2013,"223,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"10,000"
Used Kia Sportage 2012,2012,"167,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Corolla 2010,2010,"45,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"11,000"
Used Toyota Camry 2005,2005,"300,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"5,000"
Used Toyota Corolla 2003,2003,"300,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"6,000"
Used Toyota Camry 2007,2007,"85,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"10,000"
