car_name,model_year,km,transmission,fuel,color,no_doors,engine_capacity,drive_type,no_cylinders,Accident_history,price
Used Hyundai Tucson 2017,2017,"198,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"36,000"
Used Toyota Yaris 2008,2008,"270,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"15,500"
Used Hyundai Elantra 2012,2012,"220,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"12,500"
Used Toyota Yaris 2012,2012,"220,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"125,000"
Used Hyundai Sonata 2012,2012,"270,000KM",N/A,N/A,Gray,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,000"
Used Hyundai Sonata 2012,2012,"270,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,000"
Used Toyota Sequoia 2014,2014,"320,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Hyundai Sonata 2014,2014,"180,000KM",N/A,N/A,Gray,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"27,500"
Used Toyota Land Cruiser Prado 2013,2013,"340,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"73,000"
Used Toyota Yaris 2012,2012,"400,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"15,000"
Used Hyundai Sonata 2012,2012,"270,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,000"
Used Toyota Yaris 2008,2008,"400,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"15,000"
Used Toyota Camry 2011,2011,"290,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"29,000"
Used Toyota Land Cruiser 2005,2005,"360,000KM",N/A,N/A,Beige,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"34,000"
Used Toyota Yaris 1.5L SE 2013,2013,"300,000KM",Automatic,Petrol,Silver,5,1497,"
            Front Wheel Drive
          ",4,Perfect inside out,"18,500"
Used Mercedes-Benz GL-Class 2013,2013,"197,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",8,N/A,"70,000"
Used Toyota Fortuner 2014,2014,"291,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"58,000"
Used Cadillac ATS 2015,2015,"201,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",4,N/A,"50,000"
Used Ford Taurus 2018,2018,"93,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"70,000"
Used Nissan Patrol 2015,2015,"354,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",8,N/A,"110,000"
Used Ford Explorer 2014,2014,"236,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",6,N/A,"42,000"
Used Chevrolet Caprice 2011,2011,"236,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",8,N/A,"36,000"
Used Toyota Land Cruiser 2015,2015,"99,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"180,000"
Used Toyota Innova 2018,2018,"143,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"67,000"
Used Chevrolet Impala 2015,2015,"118,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"38,000"
Used GMC Acadia 2015,2015,"254,000KM",Automatic,N/A,Purple,N/A,N/A,"
            Drive
          ",6,N/A,"40,500"
Used Mercedes-Benz S-Class 2013,2013,"99,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"115,000"
Used Chevrolet Tahoe 2015,2015,"129,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"100,000"
Used Toyota Hilux 2018,2018,"58,000KM",Manual,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"86,000"
Used BMW 7 Series 2015,2015,"91,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",6,N/A,"100,000"
Used Lexus RX 350 2020,2020,"21,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",6,N/A,"210,000"
Used Volkswagen Jetta 2015,2015,"190,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"27,000"
Used Ford Explorer 2010,2010,"222,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"21,000"
Used Mercedes-Benz SLK-Class   SLK 250   2014,2014,"130,000KM",Automatic,Petrol,Silver,2,1800,"
            Rear Wheel Drive
          ",4,Perfect inside out,"140,000"
Used Toyota Camry 2014,2014,"140,000KM",Automatic,Petrol,White,4,3500,"
            Drive
          ",6,Perfect inside out,"40,000"
Used Lexus LX 570 2016,2016,"58,000KM",Automatic,N/A,White,N/A,5,"
            All Wheel Drive
          ",6,Perfect inside out,"145,000"
Used Hyundai Elantra 2014,2014,"350,000KM",Automatic,Petrol,White,4,N/A,"
            All Wheel Drive
          ","N/A, Electric",Perfect inside out,"19,000"
Used Hyundai Accent  1.4L 2011,2011,"220,000KM",Automatic,Petrol,Silver,4,1400,"
            Front Wheel Drive
          ",4,Perfect inside out,"16,500"
Used Ford Explorer  3.5L V6 XLT 2016,2016,"151,000KM",Automatic,Petrol,Gray,5,3500,"
            Front Wheel Drive
          ",6,Perfect inside out,"70,000"
Used Toyota Corolla  1.6 S 2016,2016,"230,000KM",Automatic,Petrol,Gray,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"40,000"
Used Ford Expedition  5.4L XLT 2006,2006,330KM,Automatic,Petrol,Gray,4,5400,"
            All Wheel Drive
          ",8,Perfect inside out,"12,000"
Used Ford Expedition  5.4L XLT 2006,2006,330KM,Automatic,Petrol,Gray,4,5400,"
            All Wheel Drive
          ",8,Perfect inside out,"12,000"
Used Hyundai H1 2015,2015,"193,000KM",Automatic,Petrol,Other,4,N/A,"
            Front Wheel Drive
          ",Not Sure,Perfect inside out,"57,000"
Used Audi A8 L 2013,2013,"136,000KM",Automatic,Petrol,Brown,4,N/A,"
            All Wheel Drive
          ",12,Perfect inside out,"120,000"
Used Chevrolet Traverse  3.6L LS (FWD) 2012,2012,"182,000KM",Automatic,Petrol,Silver,5,3564,"
            Front Wheel Drive
          ",6,Perfect inside out,"30,000"
Used Mercedes-Benz E-Class 2021,2021,"7,000KM",Automatic,Petrol,Gray,4,N/A,"
            Rear Wheel Drive
          ",4,Perfect inside out,"248,000"
Used GMC Yukon  SLE 2015,2015,"182,000KM",Automatic,Petrol,Black,4,5300,"
            Rear Wheel Drive
          ",8,Perfect inside out,"110,000"
Used Mercedes-Benz C-Class  C 180 2019,2019,"103,000KM",Automatic,Petrol,White,4,N/A,"
            Rear Wheel Drive
          ",4,Perfect inside out,"145,000"
Used Mitsubishi ASX 2.0L GLX 4WD mid option  2021,2021,"9,500KM",Automatic,Petrol,Blue,5,1998,"
            All Wheel Drive
          ",4,Perfect inside out,"73,000"
Used Toyota Rav4 2012,2012,"260,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"30,000"
Used Audi A5 Coupe 2016,2016,"182,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",4,N/A,"63,000"
Used Haval H6 2021,2021,"61,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"60,000"
Used Toyota Land Cruiser 2013,2013,"460,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"95,000"
Used Lexus ES 350 2013,2013,"338,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"75,000"
Used Hyundai Azera 2016,2016,"290,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",6,N/A,"37,000"
Used Jeep Grand Cherokee 2013,2013,"237,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"58,000"
Used BMW 7 Series 2012,2012,"208,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",6,N/A,"60,000"
Used Kia Pegas 2021,2021,"28,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"46,000"
Used Ford Taurus 2013,2013,"235,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"40,600"
Used Mercedes-Benz E-Class Saloon 2016,2016,"198,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"94,000"
Used Toyota Land Cruiser 2016,2016,"168,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"165,000"
Used Toyota Camry 2018,2018,"162,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",4,N/A,"65,000"
Used Mercedes-Benz S-Class 2015,2015,"66,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",12,N/A,"200,000"
Used Toyota Camry 2017,2017,"82,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"75,000"
Used Hyundai Accent 2021,2021,"28,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"44,000"
Used Dodge Charger 2014,2014,"264,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"72,000"
Used Mercedes-Benz S-Class 2012,2012,"99,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"106,000"
Used Lexus ES 350 2015,2015,"226,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",6,N/A,"90,000"
Used Chevrolet Traverse 2018,2018,"170,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",6,N/A,"80,000"
Used Kia Sorento 2016,2016,"93,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"45,000"
Used Nissan Patrol 2016,2016,"357,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"83,000"
Used Land Rover Range Rover 2016,2016,"70,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"235,000"
Used Toyota Hilux 2016,2016,"241,000KM",Manual,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"61,000"
Used Toyota Hilux 2016,2016,"231,000KM",Manual,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"58,000"
Used Toyota Corolla  1.6L GLI Moonroof 2021,2021,"16,900KM",CVT,Petrol,Blue,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"88,000"
Used Kia Cerato Koup  2.0L Top 2013,2013,"177,000KM",Automatic,Petrol,Red,2,2000,"
            Front Wheel Drive
          ",4,Perfect inside out,"26,500"
Used Toyota Land Cruiser 2016,2016,"368,000KM",Manual,Petrol,Beige,2,N/A,"
            All Wheel Drive
          ",6,Perfect inside out,"56,000"
Used Hyundai Sonata  2.4L Top 2017,2017,1KM,Automatic,Petrol,Silver,4,2359,"
            Front Wheel Drive
          ",4,Perfect inside out,"42,000"
Used Hyundai Santa Fe 2014,2014,"22,000KM",N/A,N/A,Bronze,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"34,000"
Used Kia Sportage 2016,2016,"200,000KM",N/A,N/A,Gold,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"36,000"
Used Toyota Corolla 2011,2011,"360,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Yaris 2016,2016,"300,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Suzuki Jimny 2008,2008,"100,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"16,000"
Used Hyundai Santa Fe 2014,2014,"300,000KM",N/A,N/A,Bronze,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"37,000"
Used Hyundai Santa Fe 2013,2013,"300,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"37,000"
Used Kia K2700 2014,2014,"200,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"29,000"
Used Toyota Land Cruiser Prado 2011,2011,"200,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"55,000"
Used Kia Sportage 2016,2016,"200,000KM",N/A,N/A,Bronze,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"36,000"
Used Hyundai Sonata  2.4L  Ace of Base 2019,2019,66KM,Automatic,Hybrid,Beige,4,2359,"
            Rear Wheel Drive
          ",4,Perfect inside out,"47,500"
Used Renault Duster 2015,2015,"84,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"23,100"
Used GMC Yukon 2011,2011,"369,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",8,N/A,"40,000"
Used Toyota Camry 2016,2016,"254,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"58,000"
Used Toyota Sequoia 2013,2013,"331,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"50,000"
Used Toyota Sequoia 2016,2016,"167,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"130,000"
Used Chrysler 300C 2014,2014,"117,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",8,N/A,"52,000"
Used Toyota Sequoia 2015,2015,"383,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",8,N/A,"79,000"
Used Chevrolet Traverse 2013,2013,"250,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"26,000"
Used Audi S5 Coupe 2012,2012,"110,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",8,N/A,"71,000"
Used Cadillac ATS 2016,2016,"120,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"65,000"
Used Genesis G70 2014,2014,"269,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"24,000"
Used Porsche Panamera 2012,2012,"133,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"90,000"
Used Dodge Durango 2013,2013,"224,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"28,000"
Used Toyota Land Cruiser 2013,2013,"534,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"99,000"
Used Toyota Corolla 2020,2020,"154,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"61,000"
Used Toyota Highlander 2020,2020,"62,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"141,500"
Used Chevrolet Tahoe 2011,2011,"385,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",8,N/A,"38,000"
Used Mercedes-Benz E-Class Saloon 2018,2018,"74,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"177,000"
Used Hyundai Centennial 2015,2015,"68,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"87,000"
Used Cadillac XT5 Crossover 2017,2017,"88,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"100,000"
Used Toyota Fortuner 2016,2016,"283,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"60,000"
Used Ford Expedition 2010,2010,"342,400KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"34,000"
Used Toyota Highlander 2020,2020,"32,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"160,000"
Used Toyota Corolla 2015,2015,"247,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"40,000"
Used Mercury Grand Marquis 2010,2010,"121,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"20,000"
Used Toyota Land Cruiser 2016,2016,"151,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"173,000"
Used Jeep Gladiator 2021,2021,600KM,Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"209,000"
New Toyota Camry  2.5L GLE (204 HP) 2021,2021,0KM,Automatic,Petrol,Black,4,2487,"
            Front Wheel Drive
          ",4,Perfect inside out,"70,000"
Used Ford Expedition  5.4L 2013,2013,"249,000KM",Automatic,Petrol,Black,5,5400,"
            Rear Wheel Drive
          ",8,Perfect inside out,"37,000"
Used Isuzu D-MAX 2008,2008,"627,076KM",Manual,Diesel,White,4,2500,"
            Rear Wheel Drive
          ",4,Perfect inside out,"35,000"
Used Kia Sportage 2.0L Top 2014,2014,"84,533KM",Automatic,Petrol,White,4,2000,"
            All Wheel Drive
          ",4,Perfect inside out,"45,000"
Used Mazda 6 2018,2018,"151,000KM",Automatic,Petrol,Blue,N/A,N/A,"
            Drive
          ",4,Minor wear and tear,"55,000"
New Hyundai Santa Fe  2.4L GL Panorama (FWD) 2019,2019,"39,500KM",Automatic,Petrol,Red,5,2359,"
            All Wheel Drive
          ",4,Minor wear and tear,"85,000"
Used Mercedes-Benz S-Class S 400 L 2015,2015,"52,000KM",Automatic,Petrol,White,4,3498,"
            Rear Wheel Drive
          ",6,Perfect inside out,"235,000"
Used Toyota Land Cruiser Prado 2011,2011,"200,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"55,000"
Used Hyundai Sonata 2006,2006,"198,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"15,500"
Used Toyota Corolla 2015,2015,"148,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"37,000"
Used Toyota Land Cruiser Prado 2011,2011,"200,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",4,Perfect inside out,"55,000"
Used Toyota Hiace 2015,2015,"150,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"43,000"
Used Toyota Camry 2014,2014,"400,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"35,000"
Used Toyota Corolla 2005,2005,"400,000KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"125,000"
Used Hyundai Elantra 2012,2012,"360,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Isuzu Trooper 2020,2020,"60,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"106,000"
Used Toyota Corolla 2010,2010,"280,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"21,000"
Used Toyota Yaris 2013,2013,"260,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"14,000"
Used Toyota Corolla 2013,2013,"470,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"24,000"
Used Hyundai Tucson 2013,2013,"158,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"35,000"
Used Toyota Fortuner 2018,2018,"2,300,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"83,000"
Used Kia Grand Carnival 2016,2016,"93,000KM",Automatic,Petrol,Gray,5,3,"
            Front Wheel Drive
          ",Not Sure,Perfect inside out,"49,000"
Used Toyota Hilux 2014,2014,"270,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"45,000"
Used Honda Civic  1.8 LXi 2015,2015,"208,000KM",Automatic,Petrol,Silver,4,1800,"
            Front Wheel Drive
          ",4,Minor wear and tear,"29,000"
Used Ford Mustang 2016,2016,"135,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",8,N/A,"115,000"
Used Ford Crown Victoria 2010,2010,"334,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",8,N/A,"28,000"
Used Ford Expedition 2012,2012,"185,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"38,000"
Used Audi Q5 2015,2015,"146,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"70,000"
Used Mazda CX-9 2015,2015,"214,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",6,N/A,"60,000"
Used Hyundai Sonata 2013,2013,"238,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"25,000"
Used Dodge Charger 2019,2019,"114,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"89,000"
Used Mazda CX-9 2015,2015,"170,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",6,N/A,"60,000"
Used Maserati Quattroporte S 2010,2010,"99,800KM",Automatic,Petrol,White,4,4,"
            Rear Wheel Drive
          ",8,Perfect inside out,"65,000"
Used Ford Taurus  3.5L V6 SEL 2015,2015,"164,000KM",Automatic,Petrol,Red,4,3500,"
            Front Wheel Drive
          ",6,Minor wear and tear,"58,000"
Used Dodge Durango 2013,2013,"200,000KM",Automatic,Petrol,White,4,N/A,"
            All Wheel Drive
          ",Not Sure,Perfect inside out,"31,000"
Used GMC Acadia  SLT1 2016,2016,"151,000KM",Automatic,Petrol,Black,5,3600,"
            All Wheel Drive
          ",6,Perfect inside out,"60,000"
Used Mercedes-Benz 300 2014,2014,"93,000KM",Automatic,Petrol,Silver,4,N/A,"
            Rear Wheel Drive
          ",6,Perfect inside out,"100,000"
Used Toyota Rush  1.5L GX 2022,2022,"4,500KM",Automatic,Petrol,White,5,1496,"
            Rear Wheel Drive
          ",4,Perfect inside out,"76,000"
Used Nissan Altima 3.5 SV 2005,2005,"365,000KM",CVT,Petrol,Beige,4,3500,"
            Front Wheel Drive
          ",6,Perfect inside out,"12,000"
Used Ford Expedition EL  5.4L V8 XL 2008,2008,"389,000KM",Automatic,Petrol,Gray,5,5400,"
            All Wheel Drive
          ",8,Minor wear and tear,"21,000"
Used Mazda CX-30  2.5L 2020,2020,"18,000KM",Automatic,Petrol,Brown,4,2,"
            Front Wheel Drive
          ",4,Perfect inside out,"89,200"
Used Ford Explorer 2013,2013,"118,394KM",Automatic,Petrol,Gray,4,N/A,"
            Drive
          ",Not Sure,Perfect inside out,"52,000"
Used Ford Expedition EL  5.4L V8 XLT 2008,2008,"389,000KM",Automatic,Petrol,Gray,4,5400,"
            All Wheel Drive
          ",8,Minor wear and tear,"21,000"
Used Chevrolet Tahoe 2019,2019,"190,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"140,000"
Used Hyundai Santa Fe 2021,2021,"32,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"123,000"
Used Hyundai Elantra 2016,2016,"194,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"40,600"
Used BMW X5 2015,2015,"67,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",6,N/A,"110,000"
Used Lexus GX 460 2016,2016,"278,000KM",Automatic,Petrol,Black,5,4,"
            All Wheel Drive
          ",8,Perfect inside out,"170,000"
Used Hyundai Elantra Coupe 2020,2020,"21,000KM",Automatic,Petrol,Black,4,2000,"
            Rear Wheel Drive
          ",4,Perfect inside out,"42,000"
Used Toyota Land Cruiser Prado  5 Door 2.7L VXR 2014,2014,"86,000KM",Automatic,Petrol,Silver,5,2700,"
            All Wheel Drive
          ",4,Minor wear and tear,"75,000"
Used Toyota Land Cruiser Prado  5 Door 4.0L EXR  2014,2014,"86,000KM",Automatic,Petrol,Silver,5,4000,"
            All Wheel Drive
          ",4,Minor wear and tear,"77,000"
Used Toyota Corolla 2015,2015,"148,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"37,000"
Used Toyota Fortuner 2007,2007,"430,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"30,000"
Used Toyota Hilux 2016,2016,"146,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"58,000"
Used Honda Civic Type R 2012,2012,"213,000KM",Automatic,Petrol,Turqoise,N/A,N/A,"
            Drive
          ",Not Sure,Perfect inside out,"26,500"
Used Toyota Land Cruiser Prado 2010,2010,"290,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"62,000"
Used Mitsubishi Pajero 2006,2006,"360,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"16,000"
Used Toyota Camry 2007,2007,"248,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"23,000"
Used Toyota Camry 2010,2010,"255,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"24,000"
Used Kia Sportage 2016,2016,"165,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"59,000"
Used Toyota Corolla 2010,2010,"200,000KM",N/A,N/A,Bronze,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"24,000"
Used Hyundai Sonata 2017,2017,"300,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"34,000"
Used Toyota Corolla 2005,2005,"200,000KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"135,000"
Used Mercedes-Benz S 65 AMG Coupe 2016,2016,"104,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"300,000"
Used Toyota Fortuner 2017,2017,"163,000KM",N/A,N/A,Bronze,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"77,000"
Used Hyundai Elantra 2010,2010,"213,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"16,500"
Used Jeep Cherokee 2008,2008,"319,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"15,000"
Used Hyundai Accent 2019,2019,"116,000KM",N/A,N/A,Bronze,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"42,000"
Used Toyota Fortuner 2007,2007,"430,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"30,000"
Used Audi A7 2015,2015,"164,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"116,000"
Used BMW 7 Series 2016,2016,"125,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"175,000"
Used Toyota Land Cruiser 2015,2015,"142,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"145,000"
Used Chevrolet Impala 2016,2016,"296,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",6,N/A,"61,000"
Used Lincoln Aviator 2021,2021,800KM,Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",6,N/A,"225,000"
Used Mercedes-Benz GLK-Class 2015,2015,"176,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"71,000"
Used Toyota Fortuner 2015,2015,"360,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"60,000"
Used MG 3 1.5L COM 2015,2015,"115,000KM",Automatic,Petrol,Brown,4,1500,"
            Front Wheel Drive
          ",Not Sure,Minor wear and tear,"32,000"
